music_index,album_index,singer_index,singer,song,album,lyrics,genre,music_titme,album_released,time,activity,emotion
7998349,2659671,735094,김나영,어땠을까,어땠을까,지내봐도 다시 너였고 숨어있던 너를 찾고 오늘도 난 눈을 감아 봐도 또 네가 보여 마주했던 날들 아직 난 그 자리에 서있어 조금 사랑했더라면 조금 네 맘 가졌다면 이 아픔도 이 순간도 어땠을까 그때 그랬었더라면 한발 더 물러섰더라면 네가 나의 곁에 있을까 그때 그랬다면 어땠을까 함께했던 추억 왜 널 미워 못하게 만들어 조금 사랑했더라면 조금 네 맘 가졌다면 이 아픔도 이 순간도 어땠을까 그때 그랬었더라면 한발 더 물러섰더라면 네가 나의 곁에 있을까 그때 그랬다면 어땠을까 아직 내 맘이 너를 지울 자신이 없나 봐 너 없인 내 맘 텅 비었으니까 다른 사랑 못 할 만큼 너를 잊지 못 할 만큼 내 마음도,발라드,225,2015-12-30,가을_새벽,산책/걷는중,슬픔
8028725,2663674,602056,지코 (ZICO),사랑이었다 (Feat. 루나 of f(x)),Break Up 2 Make Up,알 수 없다 눈 뜨고 꿈꾸는 기분일까 괜히 가슴이 소란스러워지고 그리움도 경험해본다 내게 짓던 웃음이 참 예뻤지만 네 맘은 항상 표정을 짓지 않아 상처 난 것들을 보여주면서 치유받길 거절하는 널 보며 내가 할 게 못 되는구나 힘들다 시간 지나면 다 없었던 일 잠시 미쳤다 생각했는데 사랑이었다 사랑이었다 이제 와 보니 사랑한 거였다 나답지 않던 말과 행동이 멋대로 굴고 있는 심장이 사랑이었다 사랑이었다 나보다 소중한 게 있었다 언제쯤 넌 내 이름 불러줄까 널 꺾는다고 그 향기가 내 게 될까 넌 쓸쓸함에 대해 얘기하면서 안아주려는 내 손을 밀쳤어 체념할 자격도 없는 나 괴롭다 시간 지나면 다 없었던 일 잠시 미쳤다 생각했는데 사랑이었다,발라드,270,2016-01-25,봄_새벽,휴식/수면,사랑
8033528,2664299,161636,엠씨더맥스 (M.C the MAX),어디에도,pathos,차가워진 눈빛을 바라보며 이별의 말을 전해 들어요 아무 의미 없던 노래 가사가 아프게 귓가에 맴돌아요 다시 겨울이 시작되듯이 흩어지는 눈 사이로 그대 내 맘에 쌓여만 가네 떠나지 말라는 그런 말도 하지 못하고 고개를 떨구던 뒷모습만 그대 내게 오지 말아요 두 번 다시 이런 사랑 하지 마요 그댈 추억하기보단 기다리는 게 부서진 내 맘이 더 아파와 다시 누군가를 만나서 결국 우리 사랑 지워내도 행복했던 것만 기억에 남아 나를 천천히 잊어 주기를 아무것도 마음대로 안 돼요 아픔은 그저 나를 따라와 밤새도록 커져 버린 그리움 언제쯤 익숙해져 가나요 많은 날들이 떠오르네요 우리가 나눴던 날들 애써 감추고 돌아서네요 떠나지 말라는 그런 말도 하지 못하고,발라드,331,2016-01-28,가을_새벽,산책/걷는중,슬픔
8042553,2665523,236797,태연 (TAEYEON),Rain,Rain - SM STATION,텅 빈 회색 빛 거린 참 허전해 쓸쓸한 기분에 유리창을 열어 내민 두 손 위로 떨어진 빗방울 가득 고이는 그리움 나의 맘에 흘러 왠지 네가 보고픈 밤 차오르는 눈물 떠오르는 나의 맘 속 비가 오면 내리는 기억에 번지는 아픔에 흠뻑 쏟아지는 너를 보다 선명했던 그 시간에 멈춘 채 추억에 젖은 채 아름다웠던 너를 그려 in the Rain 길었던 참 눈이 부셨던 계절도 사진첩 속에 얼룩져 색이 바래질까 점점 깊어가는 이 밤 잊지 못한 약속 따뜻했던 품도 안녕 비가 오면 내리는 기억에 번지는 아픔에 흠뻑 쏟아지는 너를 보다 선명했던 그 시간에 멈춘 채 추억에 젖은 채 아름다웠던 너를 그려 in the,발라드,222,2016-02-03,겨울_새벽,휴식/수면,슬픔
8053157,2667181,1654,윤미래,ALWAYS,태양의 후예 OST Part.1,그대를 바라볼 때면 모든 게 멈추죠 언제부턴지 나도 모르게였죠 어느 날 꿈처럼 그대 다가와 내 맘을 흔들죠 운명이란 걸 나는 느꼈죠 I Love You 듣고 있나요 Only You 눈을 감아 봐요 바람에 흩날려 온 그대 사랑 whenever wherever you are whenever wherever you are oh oh oh love love love 어쩌다 내가 널 사랑했을까 밀어내려 해도 내 가슴이 널 알아봤을까 I Love You 듣고 있나요 Only You 눈을 감아 봐요 모든 게 변해도 변하지 않아 넌 나의 난 너의 사랑 그대 조금 돌아온대도 다시 나를 스쳐 지나더라도 괜찮아요 그댈 위해 내가 여기 있을게 I Love You 잊지 말아요 Only You,발라드,205,2016-02-18,여름_새벽,차량/운전중,슬픔
8067023,2669132,715176,첸 (CHEN),Everytime,태양의 후예 OST Part.2,OH EVERY TIME I SEE YOU 그대 눈을 볼 때면 자꾸 가슴이 또 설레여와 내 운명이죠 세상 끝이라도 지켜주고 싶은 단 한 사람 BABY OHOHOHOH OHOHOHOH BABY OHOHOHOH OH EVERY TIME I SEE YOU 그대 눈을 볼 때면 자꾸 가슴이 또 설레여와 내 운명이죠 세상 끝이라도 지켜주고 싶은 단 한 사람 그대 나를 바라볼 때 나를 보며 미소 질 때 난 심장이 멈출 것 같아요 난 그댄 어떤가요 난 정말 감당하기 힘든걸 온종일 그대 생각해 조금 멀리 우리 돌아왔지만 지금이라도 난 괜찮아 OH EVERY TIME I SEE YOU 그대 눈을 볼 때면 자꾸 가슴이 또 설레여와 내 운명이죠 세상 끝이라도,발라드,189,2016-02-25,여름_점심,차량/운전중,기쁨
8071102,2669778,236815,다비치,이 사랑,태양의 후예 OST Part.3,시간을 되돌리면 기억도 지워질까 해볼 수도 없는 말들을 내뱉는 걸 알아 널 힘들게 했고 눈물로 살게 했던 미안한 마음에 그런 거야 하지만 난 말야 너의 밖에선 살 수 없어 내겐 너 하나로 물든 시간만이 흘러갈 뿐이야 사랑해요 고마워요 따뜻하게 나를 안아줘 이 사랑 땜에 나는 살 수 있어  사랑은 그런가봐 무슨 말을 해봐도 채워지지 않은 것 같은 마음이 드나봐 내 욕심이라고 다시 생각을 해봐도 그 마음 쉽게 사라지지 않아 알잖아 난 말야 너의 밖에선 살 수 없어 내겐 너 하나로 물든 시간만이 흘러갈 뿐이야 사랑해요 고마워요 따뜻하게 나를 안아줘 이 사랑 땜에 나는 살 수 있어  돌아가도 다시,발라드,225,2016-03-03,가을_새벽,휴식/수면,슬픔
8077712,2670807,592049,에릭남 (Eric Nam),봄인가 봐 (Spring Love),봄인가 봐 (Spring Love) - SM STATION,눈꽃이 내린 버스 정류장에 날 데려다주다 꼭 내 손을 잡는 너 때문에 나 놀랐어 아주 오래전부터 숨겼던 내 맘이 들킨 걸까 부는 바람에 실린 우리에게 번진  This is love 내 마음에 내려와 사뿐히 내려와 네 어깨 위에도 벌써 내린 그 이름  봄인가 봐 우리 잡은 손 틈 사이 얇아진 외투 사이 어느새 스며들어 우릴 변화시킨  봄이 왔나 봐 첨엔 그랬어 편한 친구 혹 동생 같았어 치마를 입고 꾸민 모습에도 놀라지 않았어 뭐가 우릴 지금  이렇게 바꿔 놓은 걸까 Maybe its crazy  Can I call you my baby Yeah 내 마음에 내려와 사뿐히 내려와 네 어깨,발라드,199,2016-03-04,봄_새벽,산책/걷는중,안정
8083210,2671475,752627,스트레이 (The Stray),"너, 너",her,하루 종일 집에 누워서 전화기만 보고 있잖아 내 머릿속은 네 생각들로만 짜여져 있어  날 찾지 않아도 좋아하지 않아도 이제는 느낄 수 있어  바라보지 않아도 다른 사람에게 마음을 줘도  이제는 견딜 수 있어  어두운 방안에서 혼자 있는 나 그리고 하 네가 불러주지 않아도 난 괜찮아 난 괜찮아  이 방안에서 너와 함께한 추억들 자꾸만 생각이 나서  마음이 힘들어 다 알고 있어 끝이라는걸  날 찾지 않아도 좋아하지 않아도 이제는 느낄 수 있어  바라보지 않아도 다른 사람에게 마음을 줘도  이제는 견딜 수 있어  어두운 방안에서 혼자 있는 나 그리고 하 네가 불러주지 않아도 난,발라드,286,2016-03-08,겨울_아침,산책/걷는중,사랑
8089568,2672163,30358,거미,You Are My Everything,태양의 후예 OST Part.4,처음부터 그대였죠 나에게 다가올 한 사람 단 한 번의 스침에도 내 눈빛이 말을 하죠 바람처럼 스쳐가는 인연이 아니길 바래요 바보처럼 먼저 말하지 못했죠 할 수가 없었죠 You Are My Everything 별처럼 쏟아지는 운명에 그대라는 사람을 만나고 멈춰버린 내 가슴속에 단 하나의 사랑 You Are My Everything 안갯속에 피어나는 하얗게 물들은 그대 모습 한순간에 내게 심장이 멈출 듯 다가와 버렸죠 You Are My Everything 별처럼 쏟아지는 운명에 그대라는 사람을 만나고 멈춰버린 내 가슴속에 단 하나의 사랑 You Are My Everything 시작도 못 했던 나의 사랑을 이제는 말할 수 있죠 누구도 가질 수 없는 기적인데 You Are My Everything 뜨거운 내 사랑은,발라드,241,2016-03-10,여름_아침,산책/걷는중,슬픔
8100402,2673620,219621,매드클라운,다시 너를,태양의 후예 OST Part.5,다시 너를 볼 수 있을까 다시  스쳐 지나가 버린 운명 앞에 서 있어 깨지 못할 꿈이었을까 우리  멀어지는 너에게 전하지 못했어 한번도 널 사랑해 내 깊은 마음속  Dont let me cry 넌 닿으면 없어질 꿈 녹아내려 버릴 눈 네가 그리워질 때면 난 너가 돼 있었고 잡지 않았어 널 다시 올 줄 알고  그리워하다 보면 언젠가는 다시 볼 줄 알고 열병 같던 감정의 시작 끝 그 시작 끝에 서 있어 비상등처럼 어둠 속 혼자 우두커니 불 켜있어 아무리 생각해도 답은 넌데 가슴에 틀린 답을 적네 밀어내도 남아있어 어느새 꿈속에 와있어 I dont wanna lose you Be without,발라드,215,2016-03-17,가을_새벽,산책/걷는중,슬픔
8115192,2675661,647971,비투비,봄날의 기억,Remember that,차가운 계절은 지나고 봄이 또 찾아왔죠 이렇게 시린 겨울을 우린 잘 버텨냈네요 앞으로 해야 할 것들은 너무 넘쳐나지만 계절의 포근함으로 또 이겨내야죠 Remember that 아주 오랜 시간이 지나갔죠 어제의 추억이 내일은 그저 잊혀지기를 힘겨운 발걸음을 옮기죠 봄날의 밤공기를 마시며 봄바람에 내 맘을 달래보다 습관처럼 걸었던 거리에는 아픈 계절의 향기만 남아 그녀가  자꾸만 자꾸만 생각이나 눈물이 나네요  눈물만 나네요 Remember that 오랜 시간 얼었던 땅도 녹아 내리고 계절의 반복 그 속에 미련인지 알 수 없는 지금 기분은 시간을 되돌려 줘 음 지금 난 그때로 돌아와 있어 때 맞춰 떠나던 여행처럼 썩 나쁘지 않은 기분 하지만 또 뭉클해지는 가슴이 말하는,발라드,250,2016-03-28,봄_저녁,휴식/수면,슬픔
8119658,2676167,946910,에이치코드 (H:CODE),꿈속에 너 (Feat. 전상근),두 번째 이야기,가끔 니가 보고 싶어 널 생각하지 않아도 자꾸 내 꿈속에 나와 너무나 힘들게 해 일년이란 시간 동안 널 잊은 줄 알았는데 또 다시 니가 내게 나타나 밤이 되면 니 생각에 매일 잠들지 못해 그저 너란 사람 내겐 옛 사랑일 뿐인데 잊혀질 듯 하다가도 또 내 꿈속에 나타나 자꾸 내 마음을 흔드는 너인데 꿈속에 너를 사랑하나 봐 아직 사랑했나 봐 아직도 너의 그 모습에 난 또 설레였나봐 너 다시 돌아오면 그렇게 다시 내게 와준다면 그때처럼 날 사랑해줘 헤어지던 그 날부터 매일 눈물만 흘렸어 다시 너를 잡아볼까 생각도 했었어 혹시 날 그리워할까 날 생각하긴 한 걸까 아직도 너를 잊지 못한 나인데 꿈속에,발라드,267,2016-03-30,겨울_새벽,휴식/수면,안정
8122589,2676594,108363,SG 워너비,사랑하자,태양의 후예 OST Part.8,잊지 말아요 나를 두고가면 어떡하나요 그댄 그대라는 사람은 내겐 가장 소중한 사람 그대랍니다 태어나 처음으로 가슴떨리던 사람  수천번을 보아도 내게 하나뿐인 그런 사랑 슬픈 사랑이라고 말하지 말아요 다시 생각해보면 행복한 나인데 우리 사랑하는만큼 서로 아파하지만 그냥 그냥 그냥 이대로 사랑하자 바보랍니다 그저 한 사람만 바라만 보는 사랑  혹시 보고플 때면 그땐 그땐 그냥 내게 와요 슬픈 사랑이라고 말하지 말아요 다시 생각해보면 행복한 나인데 우리 사랑하는만큼 서로 아파하지만 그냥 그냥 그냥 이대로 사랑하자 그댈 볼 수 없단건 죽음보다 더 내게 가장 무서운 일인데 나의 곁에 있어요 떠나가지 말아요 나의 사랑입니다 평생을 바쳐도 아깝지 않을 사람 그대일테니까 우리 사랑하는 만큼,발라드,226,2016-03-31,가을_새벽,산책/걷는중,슬픔
8141498,2679051,52607,XIA (준수),How Can I Love You,태양의 후예 OST Part.10,How can I love you 그대는 아나요 내게 말해줄 수 있나요 내 맘이 그대 맘 담을 수 있게 길을 열어줄 수 있나요 How can I stand with you  이미 시작된 걸 나는 멈출 수가 없는데 눈을 떠보면 온통 그대만이  보이는 전부가 된 거죠 Oh Love Everyday Ill give you all of my love 내겐 처음인 사랑  무슨 말로 표현을 할까 Everyday Ill give you all of my heart 그댈 위해 준비한 그 말  자신 있게 말할 수 있어 겁이 나서 멈춰버린 너에게 사랑해 How can I stand with you  눈을 감아봐요 내가 그대 곁에 있어요,발라드,261,2016-04-14,가을_새벽,산책/걷는중,슬픔
8148487,2680009,644871,정은지,하늘바라기 (Feat. 하림),Dream,꽃 잎이 내 맘을 흔들고  꽃 잎이 내 눈을 적시고  아름다운 기억  푸른 하늘만  바라본다 꼬마야 약해지지마  슬픔을 혼자 안고 살지는 마  아빠야 어디를 가야  당신의 마음처럼 살 수 있을까  가장 큰 별이 보이는 우리 동네  따뜻한 햇살 꽃이 피는 봄에 그댈 위로해요 그댈 사랑해요  그대만의 노래로  뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 하늘바라기 하늘만 멍하니  가장 큰 하늘이 있잖아 그대가 내 하늘이잖아 후회 없는 삶들 가난했던 추억 난 행복했다 아빠야 약해지지마  빗속을 걸어도 난 감사하니깐  아빠야 어디를 가야  당신의 마음처럼 살 수 있을까 ,발라드,221,2016-04-18,봄_새벽,산책/걷는중,슬픔
8161257,2681820,601979,에디킴,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),내 입술 따뜻한 커피처럼,울지마 이미 지난 일이야  삶의 반직선 위에 점일 뿐이야  살아가면서 누구나 겪는 일이야  어른이 되는 단지 과정일 뿐이야  단지 과정일 뿐이야  제발 이러지 말아요 끝이라는 얘기  나는 항상 시작인걸요  그댈 사랑하는 마음  점점 커져가고 있는 날 잘 알잖아요  네가 밟고 걷는 땅이 되고 싶던  잠시라도 네 입술 따뜻하게  데워줄 커피가 되고 싶던  oh 난 아직 사랑해  나를 많이 알잖아요 그댈 사랑하며 나를 모두 버렸다는 걸 혼자 울며 걷는 나를 모르나요 그러니 제발 이러지 마요 그래 어느 하늘 아래 안에 작은 내 사랑 이젠 나의 사랑한단 말도 의미도,발라드,235,2016-04-29,가을_새벽,산책/걷는중,슬픔
